date,unique_addresses,transfer_volume_btc,avg_fee_usd
2021-10-15,744869.0,134826.05645759005,4.1410446903789815
2021-10-16,674026.0,66249.96516688998,3.562454065209499
2021-10-17,559522.0,42448.32878916001,3.1953415249062393
2021-10-18,693822.0,105357.64495325,3.42737199321021
2021-10-19,743673.0,121998.86661381996,3.018701795986678
2021-10-20,713105.0,126664.68606439994,4.208406374830225
2021-10-21,765389.0,161584.92103882015,4.062618197114784
2021-10-22,693316.0,111578.75123295,3.527024911966477
2021-10-23,597144.0,45134.15790074001,3.040450820662256
2021-10-24,554996.0,53526.52950846003,2.5794833755083983
2021-10-25,704167.0,89913.99927074004,3.0933232913577697
2021-10-26,715943.0,77641.64849801,2.909640193278799
2021-10-27,715873.0,103462.54930636998,2.5531836990931565
2021-10-28,749957.0,112877.27332580996,2.6543585219889367
2021-10-29,758210.0,147322.26642706,3.1971615147932426
2021-10-30,666759.0,49018.85313837001,2.548760987447485
2021-10-31,574308.0,50315.367885230015,2.523938888213007
2021-11-01,732119.0,117954.80061329996,3.202410405837882
2021-11-02,736296.0,135404.1259715801,3.700567588537313
2021-11-03,724143.0,126408.61528790995,3.4650483025937286
2021-11-04,729141.0,77966.28840901,3.49862093907963
2021-11-05,721315.0,104621.72662811,3.766609690835538
2021-11-06,623103.0,45240.385022600014,2.7776062944643027
2021-11-07,591980.0,39509.70627244,2.648839187320319
2021-11-08,707131.0,119452.26440912996,3.7629619080436107
2021-11-09,796734.0,125889.48941427,4.690800048762706
2021-11-10,743397.0,100574.93978133994,4.101072788891336
2021-11-11,724206.0,80449.79403605,3.4427647613326346
2021-11-12,697196.0,98257.56368098996,3.3835429835010524
2021-11-13,628022.0,42797.712006129965,2.8855703258074277
2021-11-14,582647.0,33926.02828846999,2.5287866891650363
2021-11-15,708944.0,87814.12363352005,2.8755702576316975
2021-11-16,740829.0,172619.97947002988,2.654326405411725
2021-11-17,708703.0,125182.07688449995,2.7775794415983652
2021-11-18,725020.0,173140.13427701,2.35957479711077
2021-11-19,713194.0,105606.86525593996,2.658966558604663
2021-11-20,634393.0,49278.09996525999,3.043044798431467
2021-11-21,586185.0,43725.179913130014,2.4650023714056295
2021-11-22,676350.0,122663.73002317,2.5324347890831387
2021-11-23,700954.0,108312.94610404003,2.480162813272953
2021-11-24,737069.0,100473.84113069002,2.669827912684365
2021-11-25,741152.0,154370.39923949004,3.0155100935998274
2021-11-26,742035.0,209797.4907865901,2.7653898852290024
2021-11-27,619406.0,45224.117102359975,1.9150639700752836
2021-11-28,560812.0,34328.362514490014,1.8794251416941923
2021-11-29,727580.0,130896.69728955,2.1285524039298793
2021-11-30,737531.0,104930.52298136996,2.4716599794755676
2021-12-01,727357.0,150471.89451069006,4.0951423698776805
2021-12-02,781370.0,135512.53324978997,3.420755883633932
2021-12-03,738749.0,107792.28409776998,2.574558540694819
2021-12-04,697287.0,155768.02600966988,3.3513847722884273
2021-12-05,588178.0,69712.07361102,4.986718442655699
2021-12-06,701524.0,155029.12461308995,2.2293021421229122
2021-12-07,725368.0,130614.47356690996,2.014915243389454
2021-12-08,660440.0,120016.05204467008,1.954473359411793
2021-12-09,707394.0,153096.70575223997,2.0885373737537956
2021-12-10,716381.0,96269.99303368,2.058855925760385
2021-12-12,567489.0,25738.26463373001,1.5098996889863265
2021-12-13,690479.0,99493.18428562,2.266477144342655
2021-12-14,684529.0,99033.00378199996,2.0004158622074457
2021-12-15,707659.0,76179.90056159,2.0007909462780997
2021-12-16,664445.0,88182.58151229,1.9978335685151811
2021-12-17,660755.0,104543.61637133003,2.3507119281957505
2021-12-18,616818.0,63956.37166935,1.6964291343757474
2021-12-19,557914.0,25449.64662415,1.5896424055315077
2021-12-20,678671.0,110939.86415965,1.9234508577822684
2021-12-22,719298.0,96583.74582564,1.8405071995842905
2021-12-23,744101.0,126705.48187488996,1.8360577407342966
2021-12-25,580922.0,106268.26495187,2.035088607390165
2021-12-26,574433.0,29066.725775560004,1.970658434465922
2021-12-27,674082.0,79153.38643336005,2.678836248971401
2021-12-28,729388.0,91711.92488052,3.4111680993783997
2021-12-29,741024.0,131348.94646207994,2.8292094187175976
2021-12-30,679386.0,96857.74217229002,3.3438113998075116
2021-12-31,703405.0,172549.44993864003,3.1601994690283175
2022-01-01,512154.0,48673.23487218001,2.3054355976140393
2022-01-02,534857.0,30402.67709363,2.2533461531371892
2022-01-03,630932.0,60782.52690007,2.336014463227971
2022-01-04,680570.0,136044.53807290006,2.247130966256046
2022-01-05,698013.0,89836.47580629,2.6692770479670203
2022-01-06,690161.0,138172.89238369,2.4980240439227197
2022-01-07,667941.0,133087.15852486005,2.4150277487013723
2022-01-08,591014.0,43187.197594330006,1.7978754423893146
2022-01-09,568134.0,41116.35498264001,1.5604664449104628
2022-01-10,672264.0,102343.5955713,1.7979731589260777
2022-01-11,694475.0,120610.08929304995,1.764714140332195
2022-01-12,679922.0,98083.55643002003,1.8319696530866747
2022-01-13,695923.0,93998.52954619996,1.6701501812565434
2022-01-14,688859.0,94804.90872750002,1.5187064625860494
2022-01-15,619262.0,35830.179749780014,1.3660382826317163
2022-01-16,569876.0,28095.627086,1.2708836490926627
2022-01-17,638947.0,83916.59603149001,1.5176898226358293
2022-01-18,654446.0,82626.61526040999,1.5004961522120586
2022-01-19,663454.0,149352.21045549997,1.3666805687452679
2022-01-20,683613.0,115941.78546337996,1.5587848862026326
2022-01-21,721363.0,234294.39287770004,1.7248739328313074
2022-01-22,662382.0,147460.49063709998,1.5813896022196845
2022-01-23,554355.0,72542.50221724003,1.33564173930153
2022-01-24,668850.0,201415.99056280992,1.517602169355628
2022-01-25,653685.0,131001.51142347,1.4966967161360418
2022-01-26,648504.0,125466.59237445005,1.7406015534056185
2022-01-27,648622.0,147495.40500443007,1.6576685497371706
2022-01-28,680599.0,112225.77241289998,1.7544289526972499
2022-01-29,595231.0,126825.18781198004,2.018046525364929
2022-01-30,553241.0,170445.63011344994,1.9322885709956659
2022-01-31,671364.0,130352.53838152996,1.8644795369654041
2022-02-01,687763.0,210121.41523097,2.0792635941596647
2022-02-02,680004.0,72998.74524623001,1.6754618864912654
2022-02-03,664854.0,103723.06736606995,1.4960234538361934
2022-02-04,651781.0,103407.24374440004,2.2085257467494657
2022-02-05,673249.0,77656.59820082996,2.2693708923728497
2022-02-06,569036.0,42789.79031037998,1.9481381809597438
2022-02-07,660755.0,123921.03279179,2.407060556290483
2022-02-08,685310.0,133484.65465247002,2.3209000380084777
2022-02-09,663348.0,83927.67605259005,2.415245124321539
2022-02-10,673697.0,122295.04144477,3.3384540167869465
2022-02-11,664971.0,146995.58341185996,2.804478584487077
2022-02-12,604018.0,53188.311253830005,2.2983558299845455
2022-02-13,590527.0,31942.75923000001,1.765420565444067
2022-02-14,630477.0,88497.96670294003,1.906879019678413
2022-02-15,680501.0,136575.63913294,2.0032414401025274
2022-02-16,677777.0,86395.78056352002,1.7048496843043393
2022-02-17,665429.0,87477.62437058002,1.6550534466053641
2022-02-18,672505.0,101204.25214904,1.4573484881825034
2022-02-19,573700.0,40499.18342304999,1.2487297507498423
2022-02-20,549160.0,37944.95337985999,1.1074026593721138
2022-02-21,615656.0,104854.68551052996,1.5472175792205083
2022-02-22,647191.0,94490.16591402006,1.3271582726847004
2022-02-23,622682.0,78757.00689969001,1.2297301289627136
2022-02-24,676575.0,172501.45239273,1.475806176156084
2022-02-25,687447.0,136990.0515837,1.7188862035469727
2022-02-26,582374.0,61083.43235466,1.309860805988338
2022-02-27,583361.0,47576.50567775003,1.2764090405252013
2022-02-28,702483.0,148868.95381808,1.3684097470138772
2022-03-01,722863.0,157680.47759964998,3.0317204862554528
2022-03-02,731603.0,123584.07941110004,4.471351581439927
2022-03-03,701198.0,105955.36488660995,3.2574576801892183
2022-03-04,675228.0,138659.30657739003,2.39640508307189
2022-03-05,594977.0,41239.95440114001,1.9633640154689973
2022-03-06,555454.0,31278.439305239983,1.7833793197362502
2022-03-07,648259.0,119315.27416087998,1.6923979542464396
2022-03-08,659214.0,101263.90506946998,1.5994353864014006
2022-03-09,702360.0,150181.87633047006,1.7216126272303736
2022-03-10,687025.0,122390.43340874002,1.7674355071120613
2022-03-11,659116.0,134710.86432169998,1.7217390859001733
2022-03-12,592255.0,36313.20222444,1.3693125575611913
2022-03-13,554544.0,37006.69722551999,1.2858252310239924
2022-03-14,658358.0,80633.22499101002,1.5414436085754755
2022-03-15,679170.0,90413.32526172,1.4571633463099523
2022-03-16,721364.0,112838.07220601004,1.5120949372877297
2022-03-17,743399.0,161726.05184977004,1.542907056295107
2022-03-18,700248.0,143149.02926728,1.6604875282007732
2022-03-19,638704.0,53237.29065113001,1.3888160351677725
2022-03-20,572086.0,30890.887659049997,1.2767561846652749
2022-03-21,663684.0,153454.47722655002,1.5008529445889425
2022-03-22,681184.0,105009.55649555,1.7350485133462787
2022-03-23,671738.0,93649.44800329996,1.7330119358376226
2022-03-24,677148.0,97916.39908705,1.8772425617462112
2022-03-25,752938.0,168595.96907151,1.968806357517347
2022-03-26,611979.0,42477.84547710999,1.6081961012949473
2022-03-27,589872.0,91042.01759303,1.5434312528619574
2022-03-28,720718.0,148836.1034526201,1.7460443296680466
2022-03-29,706611.0,156217.22542340003,1.6502536735030737
2022-03-30,662686.0,110626.08476633996,1.93400451305947
2022-03-31,711182.0,165565.37098408994,2.763887606136267
2022-04-01,738464.0,140416.55848442996,3.1539757165759656
2022-04-02,660755.0,53452.590282970006,2.373850047263977
2022-04-03,585946.0,44479.87854024997,2.143880839134742
2022-04-04,691360.0,107249.81232902005,2.098186429721459
2022-04-05,692888.0,88796.46817405996,1.8474288589925278
2022-04-06,666088.0,111934.73690528002,1.6828997194829125
2022-04-07,677721.0,101195.73243435002,1.6237965953442033
2022-04-08,685851.0,74311.35798644,1.8719995309611726
2022-04-09,597681.0,47755.16520333998,1.4861614570277468
2022-04-10,551596.0,43522.49523507,1.350215697290237
2022-04-11,684991.0,125638.49516609008,1.5586888460444703
2022-04-12,683425.0,88775.69915494004,1.5358329961388941
2022-04-13,682050.0,91376.22846382998,1.7391232106433367
2022-04-14,673582.0,151527.4203346101,1.691605922679776
2022-04-15,666824.0,62358.20667260997,1.3993108889802168
2022-04-16,600335.0,43994.79095343003,1.1515377817213797
2022-04-17,557466.0,30898.079945900008,1.0392541153471329
2022-04-18,631282.0,82326.85502948001,1.3716838455133618
2022-04-19,697163.0,91260.94508562006,1.4095780862242417
2022-04-20,703937.0,129884.48683985004,1.2921434664159144
2022-04-21,710624.0,220326.99878144005,1.6083118050969403
2022-04-22,671463.0,75773.38827809002,1.6823527898654593
2022-04-23,613940.0,33379.83520215999,1.3856795303097564
2022-04-24,581643.0,43976.38096912,1.2001673646150943
2022-04-25,680074.0,95871.42260220996,1.809251537210822
2022-04-26,689345.0,115858.17825723994,1.6328768516556291
2022-04-27,697020.0,107415.1883346301,1.51999406205157
2022-04-28,697124.0,119666.93835573005,1.620828302252951
2022-04-29,729033.0,126481.07605796,1.8557312610628949
2022-04-30,684282.0,47606.601766570006,1.545719961315178
2022-05-01,625556.0,44395.09952251004,1.2812986085118827
2022-05-02,687096.0,121747.56165092003,1.5122747547905284
2022-05-03,692327.0,146052.19419054998,1.3309162924375741
2022-05-04,615048.0,141293.60718452997,2.115486385073051
2022-05-05,778504.0,185221.92816753,2.7221965351803497
2022-05-06,723743.0,178845.09072825994,2.1599975233927435
2022-05-07,609656.0,60720.08184828,2.135389199508109
2022-05-08,597305.0,127005.99753774996,1.8112707666666332
2022-05-09,705421.0,465835.5526221698,2.2902910535469765
2022-05-10,714602.0,353326.6425738501,1.9566990462466696
2022-05-11,694927.0,402196.8781161802,2.497407311591372
2022-05-12,730516.0,437138.0606811198,3.0861304245696566
2022-05-13,727914.0,223447.53168840997,3.5353473588210145
2022-05-14,725013.0,152817.15037629995,2.595000349093393
2022-05-15,599841.0,78370.40813486,2.1128010333326355
2022-05-16,663779.0,194256.40010373,2.318936443757301
2022-05-17,683798.0,187365.75375152,2.0541225473544937
2022-05-18,646333.0,159157.42184472003,1.8579982151146601
2022-05-19,662000.0,168493.16381561002,1.9398006477846859
2022-05-20,668605.0,165183.55821317993,1.9058591119615709
2022-05-21,579268.0,49871.39127349,1.5728951295959075
2022-05-22,535873.0,56844.51621337998,1.6615923405787438
2022-05-23,638912.0,163946.56010811005,1.7982771290270223
2022-05-24,600094.0,154363.02325624006,2.0078597891468735
2022-05-25,700322.0,118099.92181467998,2.004478262640664
2022-05-26,653373.0,137559.50509726003,1.9761850882729046
2022-05-27,688580.0,168611.84889470006,1.8630428284718956
2022-05-28,576357.0,52743.01348377998,1.5058726364120258
2022-05-29,530365.0,48643.53375230004,1.3976574353677453
2022-05-30,644720.0,116395.64687799,1.5027928292763737
2022-05-31,685567.0,165916.69947673,1.5747634395903292
2022-06-01,683372.0,204662.65767567,2.140559578618738
2022-06-02,664442.0,120341.42332481996,2.218318938971079
2022-06-03,678027.0,141630.42125045002,2.0245242065504887
2022-06-04,569230.0,59163.13613889,1.7116467131154836
2022-06-05,538083.0,51660.98707806997,1.4012772073663982
2022-06-06,652057.0,162365.57751989,1.505026660034329
2022-06-07,648390.0,142498.6757929399,1.345334944276925
2022-06-08,656376.0,100752.49857185002,1.262328099277655
2022-06-09,661923.0,144596.70731632994,1.1630749249800656
2022-06-10,669839.0,137307.53204894008,1.5297291392462056
2022-06-11,589547.0,93859.33301144005,1.4155638968723507
2022-06-12,557721.0,131986.08184802,1.2578523664910768
2022-06-13,708381.0,519723.1033146499,2.4918549294810273
2022-06-14,717234.0,498242.56545876,2.0373799062329563
2022-06-15,732637.0,464178.72879283,1.857175219423047
2022-06-16,662185.0,333570.2620909402,1.9832762686475156
2022-06-17,663831.0,382605.4940464798,1.7920357675148166
2022-06-18,654430.0,440271.6494434804,1.6254796548689343
2022-06-19,548972.0,158972.03422706993,1.24608159893637
2022-06-20,605998.0,187124.58010796004,1.3280956708747913
2022-06-21,647716.0,209684.59556077997,1.3493605141246725
2022-06-22,639691.0,216220.67280107,1.3455606542012026
2022-06-23,633984.0,150433.17393286995,1.1998208907516006
2022-06-24,650157.0,197293.23969059,1.34363481105162
2022-06-25,557791.0,65371.84819278999,1.3036554897556911
2022-06-26,528289.0,40136.25084562,1.318371347036837
2022-06-27,621986.0,220261.61333106004,1.1681064976874074
2022-06-28,624229.0,140946.25022957005,1.2022458845726443
2022-06-29,654949.0,199996.50454894008,1.023795934792212
2022-06-30,699397.0,217403.45026893,1.1739283349718186
2022-07-01,714094.0,232887.18886676,1.2981461762214705
2022-07-02,614214.0,67436.19120026998,1.0881300412208783
2022-07-03,548190.0,68964.17234355,0.9291415369007175
2022-07-04,610225.0,101572.32340617,1.1046251650700751
2022-07-05,616343.0,111537.31812487009,1.600122624941005
2022-07-06,687966.0,161251.90342920998,1.8711540059779184
2022-07-07,691644.0,153829.16810446,1.8055822287449823
2022-07-08,682201.0,158962.51283180012,1.8491094107593524
2022-07-09,576270.0,102620.32926769996,1.577780253325304
2022-07-10,523353.0,50840.12074441004,1.3595974718902464
2022-07-11,590261.0,150546.73768647993,1.368456212712188
2022-07-12,657668.0,136294.7207058,1.2675945769091086
2022-07-13,597185.0,121559.36710147,2.0296614001956574
2022-07-14,685931.0,165669.8301499299,2.2207102563460057
2022-07-15,661194.0,186643.85374183007,2.014579121165232
2022-07-16,577967.0,66791.77441531,1.6844679576971646
2022-07-17,519659.0,89708.63502940992,1.711946068758852
2022-07-18,611990.0,154875.47317503006,1.9717790094285685
2022-07-19,682638.0,206597.95300713996,2.1453371309668503
2022-07-20,642244.0,143404.0516378,2.326399167566572
2022-07-21,686329.0,285520.20005108,2.0251578578248948
2022-07-22,650694.0,128222.82747735998,1.911833974739261
2022-07-23,572761.0,71325.65683866998,1.3506987077711208
2022-07-24,531268.0,43636.85349710999,1.208748529146032
2022-07-25,629329.0,102029.98874885996,1.1056262592949107
2022-07-26,655695.0,120216.55042629004,1.1551811583508025
2022-07-27,644191.0,94183.75487055,1.0283079676993256
2022-07-28,697022.0,160814.91702010998,1.3224774901539489
2022-07-29,708268.0,130123.47794985,1.2869331354829063
2022-07-30,601643.0,53174.349588750025,1.292600013235451
2022-07-31,561055.0,60626.4717355,1.2428608501077079
2022-08-01,635502.0,114179.48346519996,1.3432075721074799
2022-08-02,663588.0,105047.30347648,1.308103551500445
2022-08-03,693063.0,122359.19367331993,1.2818955719695824
2022-08-04,695558.0,94924.36354689005,1.4319251854938013
2022-08-05,687443.0,96972.139115,1.6798545187735383
2022-08-06,610889.0,37171.98748567,1.3218668663908333
2022-08-07,522072.0,48611.13406043002,1.3164667740384355
2022-08-08,652517.0,96149.37986308,1.478083944846817
2022-08-09,646055.0,110191.58581069004,2.0885403893479806
2022-08-10,663480.0,151957.6153111,1.6891367273625146
2022-08-11,725127.0,118029.50612176,1.5829709251698563
2022-08-12,703328.0,101929.0742099,1.5134824351730738
2022-08-13,613804.0,56497.81499484999,1.2161157315687547
2022-08-14,551189.0,40107.04241531,0.9469963880405771
2022-08-15,620533.0,102764.08508961005,1.0522887754638324
2022-08-16,677726.0,112502.59598763008,1.031364933378035
2022-08-17,648642.0,126493.32144610002,1.404935667412404
2022-08-18,685923.0,103271.58848564004,1.198808494846593
2022-08-19,736405.0,166551.53370360011,1.075647529536485
2022-08-20,597278.0,44710.2003026,0.8587825073033936
2022-08-21,549247.0,34144.051792169994,0.8246336069387135
2022-08-22,629040.0,111203.93170564002,0.9204888638853361
2022-08-23,641154.0,90297.23109092002,0.9577121430442432
2022-08-24,649399.0,84005.54282229999,0.8186212741132632
2022-08-25,656808.0,99902.52829356008,0.9038145789014399
2022-08-26,686060.0,107070.91116335,0.9109424029358093
2022-08-27,605125.0,68390.15993909998,0.784843119449121
2022-08-28,547812.0,42320.72738631999,0.7494308979403463
2022-08-29,641513.0,102382.33211847996,0.8737882663052219
2022-08-30,660170.0,154070.15497739002,0.9313693742159077
2022-08-31,652024.0,156167.7742591,1.021858635280931
2022-09-01,685449.0,141593.26979345005,1.0955743129112716
2022-09-02,710783.0,141355.39894141,1.3574341857135348
2022-09-03,641511.0,44309.36154835002,1.1879675507331704
2022-09-04,541540.0,53627.43577335999,1.0134620071402878
2022-09-05,628765.0,106583.20893938004,1.1118762097878736
2022-09-06,657784.0,168847.28787813,1.114576453809559
2022-09-07,676262.0,134478.58496315996,1.053663398500704
2022-09-08,685564.0,128465.93494128996,1.1274750257864476
2022-09-09,753468.0,152854.37364865,1.2516009044323508
2022-09-10,646199.0,56075.40254386003,1.0978233795944883
2022-09-11,607174.0,48645.863410570026,1.0023601396879689
2022-09-12,665425.0,120147.38968013009,1.0698880600141853
2022-09-13,663498.0,153725.35965223,1.2776107325246968
2022-09-14,687667.0,129910.49545718002,1.2805156833276659
2022-09-15,700513.0,104694.91050452,1.248730967788482
2022-09-16,706574.0,99654.63016596998,1.4376758782561598
2022-09-17,641808.0,54554.65440282,1.3727642698054412
2022-09-18,556563.0,40675.153003950014,1.1405987805841753
2022-09-19,631537.0,156789.08247634998,0.9911513124582286
2022-09-20,650202.0,141611.28971161996,1.047326870333042
2022-09-21,632611.0,117438.02493350998,1.024551949721422
2022-09-22,614742.0,116675.48022433996,0.9992899985375118
2022-09-23,689899.0,128501.38185746004,1.0648314501247118
2022-09-24,588364.0,36598.09796722998,0.9390015979630947
2022-09-25,574037.0,43021.24687093001,0.9500547129952841
2022-09-26,614435.0,97110.38875897,1.0664387757765843
2022-09-27,648681.0,161267.32774199007,1.2354623083991467
2022-09-28,620268.0,142118.7529508,1.0181929789841921
2022-09-29,652313.0,212343.86476902995,1.0785003594562466
2022-09-30,717755.0,170836.12977975,1.1318848733991258
2022-10-01,627906.0,58362.53747862996,0.9861746090410908
2022-10-02,570649.0,41494.89789231,0.8132075892156636
2022-10-03,656236.0,116280.3596868,0.811429767815818
2022-10-04,655477.0,115768.07800648,0.7347354301355634
2022-10-05,644568.0,138613.61100538998,0.6942019457628047
2022-10-06,677796.0,100673.99511150998,0.736581483703612
2022-10-07,675013.0,150945.59271269996,0.7742128825460817
2022-10-08,610636.0,45724.98362403001,0.5547849203169751
2022-10-09,553851.0,36016.910102669994,0.5510163939035188
2022-10-10,619704.0,67844.71183578,0.6053589463800296
2022-10-11,635320.0,113902.57116515,0.6354320634271571
2022-10-12,646003.0,109177.92825226,0.6901340844272648
2022-10-13,691476.0,126550.70381975008,1.001404945514367
2022-10-14,694651.0,119402.10150326,1.026750217130491
2022-10-15,612380.0,49417.1755338,0.737094455918853
2022-10-16,558957.0,36499.8605574,0.7456875694430747
2022-10-17,613662.0,105025.23841749,0.9741947275674068
2022-10-18,615413.0,153222.1593874299,1.2627262318088124
2022-10-19,612805.0,114257.30915332,1.2410627966765335
2022-10-20,633545.0,93549.67684794002,0.9277196940565405
2022-10-21,671089.0,81538.80232281,0.8312044540557213
2022-10-22,598580.0,51422.25094386996,0.7636590461135926
2022-10-23,582380.0,44768.29383739999,0.6872574226804269
2022-10-24,629949.0,100242.51295126004,0.8751191149532681
2022-10-25,601629.0,102927.49929828,1.3396202343177754
2022-10-26,683262.0,235017.04028766992,1.581240658664452
2022-10-27,648360.0,133043.22527371996,1.3363056106937066
2022-10-28,679257.0,103848.7784224,1.3514187732663099
2022-10-29,668004.0,65975.69104714999,1.2074332997068802
2022-10-30,594597.0,41546.18391372,1.1885466468584844
2022-10-31,667561.0,133421.56382633996,1.1126135853812935
2022-11-01,666319.0,126346.06091022004,1.1278802073489453
2022-11-02,630399.0,116834.66591762,1.3248400610452213
2022-11-03,716406.0,101906.65208033002,1.312072603084881
2022-11-04,689430.0,238035.06128571005,1.4500489818024973
2022-11-05,648416.0,65835.42060695,1.329317278284085
2022-11-06,577334.0,70645.36961165,1.3087825127738986
2022-11-07,643216.0,185616.56259719995,1.2452691604692507
2022-11-08,719305.0,270411.1954656301,1.4450655012814673
2022-11-09,754032.0,362299.66412028007,1.4771206093696823
2022-11-10,774942.0,321448.46821203,1.4127927855740683
2022-11-11,747386.0,299211.35520998004,1.346871115750861
2022-11-12,677645.0,175351.8093845499,1.1407031298652064
2022-11-13,656286.0,89737.34661081001,1.1974163030476088
2022-11-14,661596.0,249897.19591568003,1.5851877148028184
2022-11-15,703644.0,177005.40231981996,2.1605387466343227
2022-11-16,670368.0,215719.93325205,2.20682542554348
2022-11-17,636467.0,235655.2621829801,2.3318355437528835
2022-11-18,697975.0,380947.7186937702,2.5926469486478827
2022-11-19,647807.0,75805.57166116002,1.7263599286898816
2022-11-20,595776.0,80289.29798826,1.40625890406062
2022-11-21,661220.0,162515.32541552995,1.5065385800694655
2022-11-22,623451.0,165187.9453408401,1.6885004200532703
2022-11-23,696412.0,204711.54136666004,1.7607327498223342
2022-11-24,642832.0,102490.43911741996,1.8231945943330357
2022-11-25,640008.0,131464.53581095004,1.7272215440272745
2022-11-26,598183.0,73006.08261423999,1.7049786328970342
2022-11-27,568789.0,56089.66305967997,1.3213027378743618
2022-11-28,630827.0,99726.42219166,1.440277173103878
2022-11-29,658815.0,142246.02233415004,1.4059968522493294
2022-11-30,656181.0,125676.97722498,1.6900964783108217
2022-12-01,704310.0,153818.75623677997,1.7664053093005847
2022-12-02,686664.0,129873.89691509,1.7970028118076007
2022-12-03,650867.0,50410.066004050015,1.5626329144821902
2022-12-04,570337.0,47497.93899903002,1.3087022123271919
2022-12-05,654949.0,109105.11375510004,1.33724595498504
2022-12-06,637825.0,143476.32770075,1.4568992874483886
2022-12-07,652144.0,85391.09689079002,1.1366981915235674
2022-12-08,646079.0,113981.26200627994,0.9559336237410451
2022-12-09,662365.0,102828.66965412,0.8955192089403312
2022-12-10,617455.0,56386.77915531,0.8980324056421204
2022-12-11,570664.0,43753.42501132999,0.6458571631079766
2022-12-12,639530.0,103777.76559315,0.8181105951081684
2022-12-13,710573.0,174190.50415202003,0.8067818238167078
2022-12-14,673994.0,125425.94444212996,0.9790727525741122
2022-12-15,691792.0,138245.00442593,1.2940693882622083
2022-12-16,675745.0,131595.27108973003,1.1207441999943344
2022-12-17,675840.0,82851.81833940999,1.168191699566565
2022-12-18,559608.0,48512.82134981999,0.9117511193018859
2022-12-19,625817.0,115664.68060854994,1.1634354591398162
2022-12-20,653824.0,122862.26633830996,1.1329604198120817
2022-12-21,653064.0,145483.68008763,1.021489551763067
2022-12-22,665463.0,110843.16879232002,1.0603295887650683
2022-12-23,680283.0,118621.26828581,1.0687621130547302
2022-12-24,562534.0,60977.16896175997,1.414174145157894
2022-12-25,522307.0,33714.40174508002,1.1243105184092663
2022-12-26,548937.0,49422.234748989984,1.3283422054755623
2022-12-27,593337.0,73837.5818452,1.673390459035465
2022-12-28,661225.0,115663.03057508005,1.2617979163669042
2022-12-29,668338.0,131188.57038618997,1.2853292413908368
2022-12-30,726125.0,187830.55360826995,1.2394789362350738
2022-12-31,618594.0,88107.45507170004,0.8339336332358197
2023-01-01,509337.0,57947.45603425,0.6286322052080889
2023-01-02,575250.0,70627.13101751001,0.6432806822184286
2023-01-03,645565.0,115897.68252864997,0.7868787343916855
2023-01-04,652878.0,147221.81181332003,0.8990704807984212
2023-01-05,682119.0,125408.18788017,0.8667172812925613
2023-01-06,685990.0,89839.74514356999,0.8223875948645819
2023-01-07,601071.0,59496.366312100006,0.5791489879757902
2023-01-08,565595.0,44145.44721127999,0.5033456735426806
2023-01-09,662916.0,102295.23039462008,0.6525319914273685
2023-01-10,695664.0,105020.53511093998,0.6401928885840249
2023-01-11,661284.0,92743.30740500004,0.7542182507386589
2023-01-12,717816.0,122156.97182285,0.9637449481673204
2023-01-13,743545.0,129019.50106531002,1.0032326856572598
2023-01-14,725858.0,117777.7707815,0.9410532110280104
2023-01-15,605147.0,53131.13542512001,0.658415965623041
2023-01-16,677371.0,97089.10536518,0.7165382674219958
2023-01-17,680259.0,126112.2576408999,0.8903605120159045
2023-01-18,681758.0,114652.69117420004,1.1544998368793347
2023-01-19,684950.0,125581.27716118,1.1324789227278294
2023-01-20,702080.0,120804.26742365002,1.4467480589860462
2023-01-21,676478.0,107067.8328077301,1.2963284211946084
2023-01-22,610248.0,57851.22540922,1.2500147320177462
2023-01-23,651866.0,102289.69661007002,1.1599370735883479
2023-01-24,660507.0,88402.48924632002,1.3270872612008404
2023-01-25,687864.0,131611.20186235997,0.9719541262793592
2023-01-26,669489.0,103585.85647469004,0.9409602469936508
2023-01-27,699439.0,109562.15097171,1.0857831571509569
2023-01-28,637939.0,48692.77898292004,0.9946038528610108
2023-01-29,616633.0,42823.67840651001,0.7673363636988508
2023-01-30,667280.0,110658.59796069,0.844478292718669
2023-01-31,709466.0,129281.49819166996,1.3661287166478469
2023-02-01,745886.0,123956.47426217998,1.4805184239158928
2023-02-02,752262.0,98632.52594629,1.5300684866842071
2023-02-03,738211.0,121686.27139222994,1.842155312188378
2023-02-04,691143.0,67285.20462452,1.5637822777257755
2023-02-05,594717.0,38551.62263916,1.272898394574146
2023-02-06,663760.0,82775.37014625002,1.3987352397265682
2023-02-07,688379.0,88943.52774630999,1.7045254393908378
2023-02-08,682912.0,87539.81756650005,1.3398878844159416
2023-02-09,783722.0,116057.74646337995,1.3151501008230075
2023-02-10,700869.0,129629.39050036,1.9456883263576166
2023-02-11,654726.0,74484.28828695006,1.7486731612960595
2023-02-12,617837.0,41080.6141906,1.584801434934063
2023-02-13,666916.0,103730.69354991996,1.756259548016865
2023-02-14,675701.0,116569.52323572995,1.8717108394371114
2023-02-15,723537.0,127201.24194637,2.4639057819912726
2023-02-16,759215.0,140583.03663260004,2.2329907457099423
2023-02-17,716489.0,112490.60784384,2.0028751641266886
2023-02-18,656568.0,55950.96441636002,1.7744560636130684
2023-02-19,569883.0,44467.08488730999,1.585719563914087
2023-02-20,615969.0,70277.61345419,1.7343893542405426
